,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
54957,46706.0,-2.25167311356774,1.8837329095098,0.203995703408113,0.285689022063609,1.59990975043161,5.76809969142563,-2.43633484978333,-4.18818151725992,0.962272518311693,0.162982188588044,-1.23930683260119,0.715575322771554,-0.572746030773048,-0.479883919279741,-1.51547961380212,-0.983023416577469,0.836508253210922,-0.0606313196864482,1.92341020942101,-0.902385930098471,4.87649595821733,-2.73257405856785,0.621149180244858,0.902121271196335,0.308205685615011,-0.338950929505309,0.690041362249973,0.229805910264588,6.07,0
15623,27033.0,1.10765876987699,-0.4994257840537,1.0248710698076,-0.480067670628452,-1.14432115063354,-0.168038074917727,-0.813061228823905,0.170671564263142,1.23330944893399,-0.60136218350968,1.10662306692122,1.09471840893127,0.263755772214895,0.0502637744861709,1.37931982075749,0.548570806057996,-0.956676993016704,1.29362324909165,0.277256966891305,0.0310484020013501,0.320950176079003,0.924965019650611,-0.195972932530578,0.0283481952322841,0.44360112942855,-0.418329273519701,0.0802123414335902,0.0359574781620365,53.2,0
74857,55787.0,-1.6659909242318,2.4746768415268,0.642451429303848,2.75686585358116,0.68686984151718,0.51052433896138,-0.0747036290873361,-2.50110798234509,-2.05951881996405,1.43347250875839,0.442867828793499,-0.119552242612729,-0.948327470935038,0.879419825027006,-1.01006447477682,1.02080882492329,-0.837215989316695,0.309200074943633,-1.08018818674997,0.844176626703166,-1.27197692110054,0.415666386265024,0.0271818626763933,-0.0792730833305841,0.334505996079759,0.0266933750285342,0.277657985868716,0.293677614093279,5.23,0
13412,23713.0,-1.70058573008439,-0.117486653189773,1.67956528816994,-2.42897695809783,-0.994867889544053,0.194032578837645,-0.97357626344272,0.454776906138079,-1.16753542067788,0.687048990342215,1.89142106159087,-2.46565756170731,2.97255086843771,0.988831748913503,-0.961043155892138,0.0511189916412093,0.881838028809483,0.723355548125718,-1.08995061273707,-0.474182911840489,-0.10890874059923,0.296477214086405,-0.222948560684889,-0.344186005465607,0.370570749854459,-0.207725306790798,-0.155369463931828,0.0270531537996759,40.0,0
210325,137928.0,-0.365991176255854,1.00255480110115,0.108699661525005,-0.905415310197846,0.630589963369185,-0.618230488549255,1.09418467009875,-0.227332504048581,0.290509274190585,0.590985499313002,0.573873842225555,0.490731265535933,-0.334450226543295,-0.00376386580743219,-0.984258027406189,0.090602747128012,-0.88296411346005,-0.170919748126769,0.274305087191225,0.281283734850701,-0.350288695955579,-0.555188858614863,0.0419478465901124,-0.35903340402561,-0.399985290997139,0.123913481082743,0.293224372656399,-0.0135310619693451,11.48,0
193965,130378.0,1.96134279693536,-0.715028930352972,-1.70314738910013,-0.613581701074005,1.71386543663058,3.91313557523326,-1.25267075731091,1.05491129997518,1.31441746215163,-0.149155521646091,-0.222887249463381,0.496715283384215,-0.0508931431126743,0.000387805389874245,0.894313044293357,0.00102264173609281,-0.583562117993249,0.0751878055539178,-0.358385742990446,-0.143399193587018,0.191787390273079,0.691779524804671,0.158595297019324,0.72662126496658,-0.0601175113651956,-0.192346057041349,0.0609136593463354,-0.0428457237360223,9.99,0
223299,143327.0,-1.43190719983729,1.1090334300511,0.48490482448073,-0.789522596864795,0.526957968244976,-1.47415518047646,0.947500551326415,0.261283922900098,-0.992226118878407,-1.76964713511916,1.55542802880519,0.726866729581748,-0.114417015648741,-0.44299662914109,-0.469794127393107,0.556766703803557,0.380783095131812,0.988533808709828,-0.934000638186374,-0.0512322388687198,0.372195599994572,0.743405258413611,-0.492747260334456,0.476696947817718,1.0596370797372,-0.119910968503535,-0.126495920336946,-0.0471763518476486,42.81,0
40442,40242.0,1.20049922450371,0.220417758835157,0.252045081517564,0.657452008493735,-0.272096105757103,-0.622356888472199,-0.0444631688624654,-0.0151980790463645,0.165651732323496,-0.302988779634966,0.000124659331112126,-0.162937508424263,-0.701521719188171,-0.0769196268787066,1.44637092227889,0.229556544017979,0.325168780211907,-0.635312314977978,-0.552584217352781,-0.158098744742337,-0.266677296750081,-0.793247603454112,0.164296362213342,0.00935846249759094,0.1102576975737,0.126503136416473,-0.0137027053977913,0.0265388441034163,7.99,0
123188,76840.0,-0.695523191481249,0.675099343593889,1.93649743403214,0.0752141355095804,0.653868645098189,-0.73318037300294,0.893138141319078,-0.202251809144905,-0.381895125411036,-0.503012405091951,-0.00106501365501786,0.132682631719418,-0.0337187569480787,0.0149568245353589,0.601531229060203,-0.155932543261838,-0.444677952198892,-0.662856765849621,-1.40102992761998,-0.0545762738131455,0.0649331043568936,0.272944757096048,-0.114685725739055,0.385510717367369,-0.090038896459618,-0.636154021221901,-0.0483918140698369,-0.0912156611343346,6.24,0
106063,69806.0,-3.99384856438694,3.32841037117935,-0.8129803325515,-1.86717106925602,-1.45593487983924,-0.450185365098941,-1.08154594421609,2.06058514203797,0.751447812689238,1.26658033892717,0.781222494645192,1.43835620869447,0.363453619498092,0.751818801293,0.0349982447355855,0.883295917676876,-0.179452300464445,-0.207003284082273,-0.92635320405717,0.765473088063333,-0.115837010911675,-0.245509013220535,0.234252601549276,-0.311312721082666,0.164064371069694,0.801456033673393,0.712316775657736,0.450955635584468,1.54,0
257852,158371.0,1.46498398625296,-1.1391527588758,-2.91809766507193,-0.431516323238337,0.206221058632433,-1.98840288665132,1.55192370354862,-0.908487895480773,0.161417361271663,-0.406289794430044,-0.442757199013393,0.89846855506548,0.958893808974249,0.708764766107414,-0.0214071949073081,-1.09410269057495,0.0146994444325065,-0.802767972693236,0.411441211454358,0.613349658316142,0.497347180581863,0.865892633685888,-0.525052279257684,0.234761146964974,0.528486556638768,1.02516122070907,-0.212294149940903,-0.0329708097952602,380.14,0
68433,52988.0,-0.35071165231849,0.254977626774608,0.552831121710655,-1.62155025178725,-0.967831408021633,0.0877540481326708,-0.667751541309789,-2.53341439563956,-0.790715383684462,0.297891033839478,-1.49736751279993,-0.847124223846889,-0.630982884549794,0.290845588778687,0.647927698891547,-0.579793283767518,-0.404135300721468,1.20923223174994,-1.21246020832633,-1.08684026871788,1.69132287978676,-2.1319601703205,-0.270140590657994,-0.476262248376702,0.797467403922247,0.940991382532096,0.195055491581757,0.150789438980967,118.0,0
137809,82338.0,-0.541427524581573,1.16643111963043,1.30978762455368,1.04813899564534,0.235578437127976,-0.725454797344828,0.783143671546832,-0.302602031550258,-0.730757088605505,0.0475477168361683,-0.290239747326762,0.401080088763972,1.09053418447687,0.083868369964932,1.11954860604552,-0.510318740711211,-0.139277339492328,0.000521271612110883,0.752527924163737,0.0453586685181161,0.183501201945846,0.5731235619708,-0.199110222314337,0.4380979207997,-0.165653352214081,-0.294127589420229,-0.0887063460014815,0.172882095512455,13.28,0
99325,67068.0,1.24985787375198,0.376287640281825,0.309375622939781,0.690702497709818,-0.331190528993694,-1.05777392135711,0.123216701017784,-0.230961199665117,-0.0381997251432136,-0.298086364655578,0.00869401485476333,0.481429332906255,0.69394908358313,-0.379814193425741,1.04362980041852,0.458700319584521,-0.0337639607121624,-0.353908646662571,-0.200719023209209,-0.043154550591435,-0.280350583432529,-0.794662122393451,0.119826449719877,0.352774821357823,0.231233780405038,0.0927887949617612,-0.0207305789793186,0.0324151805226623,5.49,0
51728,45093.0,-0.76787881740926,0.81359957621406,1.89438100762338,0.0908242247230023,0.498769315408686,-1.01387876009892,0.735733446976726,-0.0917603583131056,-0.629291314986374,-0.746169433789351,-0.389115127397715,0.387233216449211,0.663048635580641,0.0292078733379821,0.39366208078061,0.378424510645573,-0.749330277267367,-0.346985324357904,-0.845629484798196,-0.0198077101363319,-0.165964910000979,-0.645509230926615,-0.12730647458396,0.352158655383036,0.488552993118973,-0.71453352736323,-0.0328488450739373,-0.00999062719256782,4.99,0
194931,130828.0,-2.74332432525397,-1.1891971856456,0.555311321755084,-3.0470580575671,-0.531822948848844,0.171998392013819,-0.27056515361092,0.154555831229172,-1.52678601358381,1.56467847268209,-0.0752622474559159,-1.10509470553112,-0.350701450670757,-0.608458476906244,-0.986439044336322,0.285971936203408,-0.242721504596432,0.81358933506888,-0.165964874336178,-1.03505987298744,-0.491587591529194,-0.104809745731606,-0.00812239815780091,0.185710900531626,0.847707854195149,-0.15789652811106,-0.0969344803110354,-0.172419126854009,114.0,0
193524,130172.0,-0.0661783218570824,0.308492825281539,-1.09806249299375,0.709230518394511,4.40667617157333,-3.58157936567905,-5.0953550927891,-2.67372330988166,0.213608880978784,-0.988138179199593,1.76508799351038,0.874575336950438,-1.04530187910574,-1.47579953237149,0.40938450779232,0.918510661027279,1.96706685120065,1.48568714699861,-0.730016718026854,0.204002475099817,-1.05817937107247,-0.0186438223090814,-6.96873320513626,0.202568907830279,-1.13236598254082,-0.24138258331508,0.452181651076021,0.476297976472697,1.0,0
136299,81635.0,-0.283530871104241,0.813806068151668,1.11504479526992,0.663928025416311,0.359404546765426,0.180381559037222,0.525215400844775,0.237115338804423,-0.632032128821164,-0.0477453453295393,0.78944239485546,-0.431440187027641,-1.83844461743402,0.912696250748188,0.785742579685649,-0.24033767119239,-0.176249167013379,0.490097768245902,0.496998453614409,-0.112712031316798,0.199956802874623,0.527454835580431,-0.150569416823586,-0.341201831427099,-0.375215228154741,-0.296747922212795,0.171466352313884,0.143963240874906,14.69,0
200908,133638.0,-2.04042421971383,-1.78608622956009,-1.21449549554088,-4.08888160372958,-0.630299727918236,-1.01492274938357,2.20257195842127,-0.105993611099923,-0.525528707894821,-2.27705828765586,-1.12973918650652,0.602539893190352,0.929391243832037,0.569712409401708,-0.0476943762161515,-2.28360016832506,-0.181047876549039,1.33983610545535,-1.06423802651085,0.604258978337093,0.215705301764675,-0.0558231555344336,0.797853034628342,0.556753788848775,0.953365578317787,-0.919102860495144,-0.17363495247277,-0.0318587971144738,509.94,0
39213,39744.0,1.14192465089521,0.0840723113431322,0.70817395090738,1.14884331207657,-0.69758636237026,-0.771349464022501,-0.109655530165945,-0.0505791111496604,0.357242123543254,-0.020159264121847,-0.527406121387397,-0.327367000967912,-1.03569380667573,0.461021079547055,1.29792589494212,0.431701912096062,-0.483435752280859,-0.0468723354952029,-0.371648960928511,-0.131487739525187,-0.183431520662394,-0.669911365069552,0.0953462669787276,0.319290326618474,0.247643755321872,-0.623474319651133,0.0229315797461221,0.0384898692496466,40.48,0
64011,50983.0,-1.53018050265881,-0.695339917151519,1.75599930943041,-0.988575814175928,2.05945335314856,0.964222433567888,0.295245993662032,0.262827436037707,0.360799589376313,-0.495466857054237,1.69368725404838,0.823790064447608,-1.11700384600902,-0.248294394990191,-0.910190681774101,-0.94193588401391,0.16101824338304,-2.16261279572283,-2.57859142993155,-0.327110299448681,-0.052904825570907,0.263176623071294,-0.0533639437374141,-1.01582244116279,-0.526244609419965,-0.0521589355217113,-0.313221108215076,-0.273420516714785,30.2,0
177431,123173.0,2.35476071868701,-1.28485105111897,-1.18878891746615,-1.64744938163117,-0.9353275273236,-0.57771383730789,-0.990244294109391,-0.262141873875455,-1.24412619356579,1.56555201454066,-1.56105706781075,-0.799076735372327,0.919716374519461,-0.507485581434771,-0.16521554816957,-0.489151000256325,0.283872570407896,-0.0475675985737603,0.0804801255431541,-0.414280574819646,-0.211323522580238,-0.0345676656971585,0.142072487256067,-0.781433294061291,-0.0664072755854309,-0.111368801562402,0.014661077070024,-0.0596026243817131,10.0,0
228675,145606.0,0.447420298644103,-0.563462181975941,0.332513776085618,-2.61339376182893,-0.521164466313207,-0.250872774915527,-0.280066131534686,-0.0169730147681862,-2.23507238886315,1.06887701767277,0.591158653722953,-0.210452827808785,0.67123528114463,-0.424012222526079,-1.37440029599246,-0.396052259195778,0.114648130200699,0.43787392033415,-0.0750025980985208,-0.336202041779106,-0.0462251505613411,0.266597625192446,0.0458331654027146,0.748307940218407,-0.378178838565069,-0.290809274729693,0.040955297335221,-0.00169241705506066,20.0,0
203550,134865.0,-0.821568971897204,0.728888114772337,1.17985724619499,-0.892871718135286,0.895284925102638,-0.291422419495795,1.04836891255906,-0.0356956868883707,-0.212475643961153,-1.13420249846879,-1.4480500569099,-0.14020732928838,-0.281832368689263,-0.131704924353014,-1.14349375143814,-0.211655374405296,-0.3685911261408,-0.344559183726978,-0.413869066679714,-0.076025087398868,0.0679222726418627,0.241859929026431,-0.536627818725633,0.722730887850415,1.04180001700736,0.466439721099227,-0.0518645450384609,0.0396506366511923,16.92,0
9477,14045.0,-4.89605072337392,-5.44250397990094,2.63061946476965,-0.129284964973157,5.67409796457079,-4.17430498095991,-3.31090911917136,0.382146140788907,1.58124684976488,-0.695708617474776,1.70680961950374,-2.00610870010463,0.997694825948169,1.66822121617447,-0.982541487474593,1.14892275296147,-0.606693586419578,0.656272486080843,-1.27415903713579,1.38550134879087,0.157482714013544,-1.12031540088658,0.898752441851984,-0.0847369034285006,0.354532466707981,0.485204940360103,-0.490185764658741,-0.0801291369313046,18.11,0
112616,72727.0,-1.23511673937157,1.24240196756036,1.344264781823,0.946453328200384,0.198146323928768,0.324484473989107,0.684394572076715,-0.0938343700966077,0.826002182066142,1.71724316826833,0.92739088348374,-0.603653718565887,-2.7163208319576,-0.0111789910941182,-0.0873205572091409,-1.15504027523932,0.265141251092385,-0.00995649938569968,0.969197644762092,0.400278936988895,-0.199007108699053,0.182216548839496,-0.120218164102411,-0.034708495775647,-0.106839039805051,-0.295941021745379,0.15942768591582,-0.0888027465547978,3.99,0
236509,148841.0,-3.09460905433946,-0.0729119537508803,-0.947010778978624,-0.5223787719829,1.22718416998428,-1.30434625883648,0.314921860548424,0.333535841404633,-0.070764980565825,-0.954801518342514,-0.86265428968182,0.175970145014622,0.19810448848852,-0.67031737209493,-0.313224464611974,0.674793290903642,0.466476310969195,-0.354665643233096,-0.674127401542023,-0.39610235676517,-0.332313334319249,-1.09510342424136,-0.996811180414923,0.599434534074994,-0.291024671032677,1.72842191198536e-05,-0.405997318541439,-0.504022525205105,6.27,0
156269,107703.0,-0.449154737069769,0.818546907883387,1.92246006608682,-0.408733851540785,0.809688187785817,0.611337838340845,0.518617707722409,-0.143590988081934,1.45536955524752,-1.1775101903741,-0.279882964839737,-2.54681627391574,2.43833219587244,1.07157642176213,0.679100271641768,-0.112922321311176,0.0176021555542153,0.641930133432596,0.760935525276047,0.169142191014653,-0.346903406192549,-0.556636930825217,-0.342215047352775,-0.11628168293911,0.394510144287611,-0.714344846521216,-0.0815815781669683,-0.144955289268188,11.27,0
198618,132571.0,0.153442001422266,0.590060119285061,-0.39922554862671,-0.116223450641534,0.0116241714189905,0.116472172627417,-0.325495027399391,0.596390329137833,0.917265279534589,-1.41417660033258,-1.59197106941414,0.275032517535026,0.297161169419209,-1.81196892271093,-1.31420480252351,0.34156188072643,0.862713918205783,0.535396808559207,-0.391670231000379,-0.248872374285468,0.269347788516645,1.03682007038701,-0.00689455201469566,0.403499007728609,-0.630440311056691,0.595932237624669,-0.0457504159991765,-0.0163419579877438,12.25,0
112927,72858.0,0.307454997012057,-1.08923134645303,-0.0800132156952791,2.88492729462634,-0.364473846880753,0.38578762138588,0.634556648973659,-0.0893256523036502,-0.286705448912997,0.330979615689511,-1.70600623024626,-0.298074920524828,-0.262945224436888,0.0715206303255539,-0.542181063566004,0.504702405627006,-0.473772252832264,-0.250588500485986,-0.417156001690132,0.793360780750145,0.00382483933720698,-0.9548616484056,-0.49417072369015,-0.445698696696032,0.417813059412593,-0.0889087002009523,-0.0911416892177063,0.0955418987970332,478.35,0
179657,124180.0,-0.426725191946194,0.650737775391722,-0.26765483192624,-0.932177250476288,1.33937807696317,-1.75812704969995,1.47991444862102,-0.407897722829506,-0.501369990057735,-0.747592213564014,-1.07655679960174,-0.798550812670581,-1.45363378050102,0.997936713942242,0.161362378323114,-0.678136374119071,-0.212356414660189,-0.282896901754187,-0.000655283593960606,-0.142992864839513,0.249344187770265,0.623498564840974,-0.358249268252053,-0.0578226757137816,0.292405960083794,0.21757687889463,0.0423521161616371,0.129999113961113,9.25,0
268390,163187.0,-8.4206931424585,5.42659776181395,-1.78223844219086,-2.80795603362927,-3.72848373032128,4.40901724981477,-8.2800306326257,-10.7374282568076,1.56856566574435,0.930522403396761,-2.10164694515914,2.02542517123661,0.0713458095073587,0.222985617673917,-3.45228168513944,2.10258484295925,1.95324405353838,0.240442062283652,0.585348067551096,-2.81795878488815,14.1480585321504,-3.85482800860648,1.81533721455066,-0.562056491285127,1.50002489050113,0.207570683181187,0.335268360498658,0.113235891210893,7.2,0
275022,166327.0,2.05835886648958,-1.04203495314192,-0.484454252444518,-0.995640174509113,-0.902863563530409,-0.0540607767373209,-1.05974770581462,0.0990251962775443,-0.244849865787231,0.841639789487244,1.09839518730851,0.47404716548353,0.488760894166636,-0.317520057913402,-0.429416861184146,1.40082159735848,-0.102973592983952,-1.1197386390034,0.828049145014697,0.0798299103670595,0.0310286328662177,-0.0110239390974436,0.391021807442221,0.686574250633453,-0.527993529408426,-0.539468444173663,0.00382730119554378,-0.0375974709104529,39.95,0
138469,82661.0,-2.07474802202203,-0.0662128962081693,2.28622872227582,0.399323189905864,-0.280865257147257,0.173497634767079,-0.529838881337215,0.899270720760192,0.0370964534869427,-0.922553655144026,0.792626062901254,0.649744966728729,-1.15591525774381,0.248745030467134,-0.708298369893847,0.255532839802637,-0.126833842845109,0.181277090871182,-0.815793926091823,-0.232509506535751,0.149551749391037,0.162858721723674,-0.288847166194543,0.202346755150443,0.249147827322524,-0.502167831702145,-0.115698075194427,-0.0804041088128846,50.0,0
223365,143353.0,1.57563740182583,-1.26382893214785,-0.0373503739039457,0.492977531178358,-1.14613388303494,0.326477025954817,-0.941429904085793,0.182819077030266,1.54199933490873,-0.120079695077136,-1.02443193184928,0.261393765051025,0.327336758568914,-0.44507586725621,1.04308371916566,0.839258303694646,-0.742065210015329,0.390681717936945,-0.58821257609324,0.260345641310613,0.324898523878175,0.639850915027647,0.0945151253402555,0.655590211112628,-0.598246536513982,0.467517898039739,-0.0273123814223118,0.00737847810931626,209.4,0
70579,53933.0,0.835137628272773,-0.663905285686272,1.2200355977698,1.42644993857958,-1.44505106275892,-0.274915703882073,-0.646969002299591,0.169544887628191,0.924691408303136,-0.0238168293334341,-0.832448838695142,-0.889819264045883,-1.72785237552811,0.265373449977977,1.78055923667569,0.920009335663213,-0.663007930149829,0.871639560283156,-0.883409268333932,0.105487749491101,0.3300609664728,0.53537054647596,-0.1902019252084,0.359269460479282,0.234058927456854,-0.25008716961148,0.0307985317484682,0.0685670247800127,175.0,0
221626,142637.0,-9.28838487073497,7.97821597571192,-7.91497667733423,-1.22325429937086,-4.1011826063896,-0.26174471664105,-4.98779810979492,7.08418246074656,0.495934704816011,1.91421528803109,-0.882272613064067,3.81819526339665,1.85409728590027,4.06527383296093,0.122592036638823,0.493905231635099,2.25737319472632,-0.301571207895622,-1.12925138605824,0.648017774632828,0.576754918545537,1.20920825274701,0.917045772553915,-1.65668436460179,0.368452742828365,-0.0197960996939223,0.268258566728012,0.166739767332658,0.89,0
48462,43654.0,0.550069413913203,-0.561309052835817,0.610211791843887,2.63156685120935,-0.712284944902115,-0.00112186716698779,0.152253750324089,0.0915093074592146,-0.700308238171809,0.729410290481494,0.961181448306959,-0.00501383628160347,-1.12990444611467,0.669997287252607,0.123142858183128,1.15953786737687,-0.878350904860755,0.478166582770376,-0.846109814757485,0.399978978659345,0.123127938561044,-0.470490750736886,-0.1889987519118,0.287901157652003,0.118982873950551,-0.175434860464112,-0.0639202380843098,0.0699193007589962,303.5,0
190352,128797.0,-1.04759618750999,0.669723881691647,1.50852260335312,-2.73295882404476,-0.96894692685021,0.114678639662004,-0.990817718907945,-3.17392370155495,1.51432462540566,-1.70515612211523,-0.73911215940209,1.11473996566866,0.74522713385503,-0.398100305014869,0.331985330482537,0.624152776725101,-0.719001382468295,-0.121549081453921,-1.21331572986165,-0.832123200221664,2.98838052231666,-1.11810608701221,-0.248385711311164,-0.0645312382860734,1.56352740629409,0.224587182016423,0.197226293896141,0.135358384415662,60.37,0
64410,51135.0,-1.24392697778286,-0.3126503282925,1.94841304479502,1.65558612618297,0.390997407182419,1.12626495086149,0.0305008580536299,0.444504341105341,0.537574181789222,-0.523879533341766,-1.79115487439062,0.757025158469165,0.696207864749954,-0.964682986330627,-1.33767620548785,-1.43088047950705,0.816997601131145,-0.812246478677952,1.58294032311728,0.672822117517213,-0.28795455583945,-0.617724373707837,0.243450615957515,-0.763445925805936,0.171729882163367,-0.324278688004861,0.379299637413654,0.201266090578713,137.42,0
42415,41097.0,-0.833483749409656,1.06849022433069,-0.774667329888984,-0.263515336393205,2.39195971535473,3.34729687847827,-0.207325303951425,1.2677352122699,-0.75598525289218,-0.0638705822749825,-0.426601853951359,-0.131206457167852,0.0279937955857301,0.741598867429034,1.18775098320811,0.108580685122185,-0.52550378607716,0.577499137759287,0.771099990380607,0.131745410394972,0.114073130742205,0.155706050865541,-0.189932680832463,1.00961046525861,-0.03569445681276,-0.313400524569884,0.180604633650081,0.121487445804587,8.54,0
137889,82373.0,-0.956018657935323,0.650644447050668,0.418524599952143,0.862854831385864,0.580511027288025,-0.374916650039177,0.484125037650124,0.265793353525961,-0.935327499806502,-0.516598033379709,-1.38156064097801,0.338180721692607,1.45714171501288,0.407963737053632,0.945449428699105,0.0497364024986703,-0.446254724485243,0.376163194315158,0.774300725243523,0.294414547349497,0.234572957327274,0.355124520554933,-0.0978115720928859,-0.577484755767405,-0.0390000943553468,-0.281883278233351,0.0412349865564244,0.0154660894350178,75.07,0
119240,75380.0,1.26469269453483,-0.403941151222116,-0.203145230193364,-0.597786912717265,1.29056473804472,3.82219652521582,-1.39733220972962,1.07022569685107,0.624077003400526,-0.054060535066011,-0.178432366944519,0.0138178175631813,0.275207407863711,-0.100843085417533,1.77327334189469,1.16952058254335,-1.17950391108284,0.834186024052059,-0.206288559033414,0.0484176920937692,0.161875985399134,0.389927270956052,-0.0603924551331164,1.05800313151797,0.35169585896201,0.593391165661683,0.0175866323750322,0.0231291758387438,0.89,0
273903,165756.0,2.04853372204752,-0.838752867961934,-1.49770185493272,-0.819908139482417,-0.545369149903475,-1.52598037142784,0.0478070656814668,-0.522046879341024,-0.775377871366122,0.805326021272347,-0.427869511871573,-0.28601227812365,0.612800134344675,0.0914248947661323,0.195190588579314,0.83808687418679,0.184719773470348,-1.81641754467453,0.630087862040484,0.179485887172683,0.113478930001587,0.0868834596160858,0.12728985407657,0.0624088793786358,-0.086660670749707,-0.328807605200849,-0.0629312280302183,-0.04452838328426,108.0,0
143795,85626.0,-0.799540845514957,0.901122667041943,1.67072022918586,0.0727982753989832,0.0783223301055638,-0.701372747639137,1.28543144041398,-0.175870645723334,-1.05321703608502,-0.721040576658352,0.374386288683452,0.48031562890477,0.630872532671019,0.231581666575836,0.77874261268156,-0.606257093578812,0.199734001462889,-0.990491076025025,-0.44140354450914,0.16516413215776,0.114413227797545,0.229726154365752,-0.0950218309772122,0.653252949759626,0.393199272499978,0.391904442697529,-0.0173246065457438,0.0638128746210515,78.64,0
42414,41096.0,-1.74277895703486,2.52387592062022,-3.82635585898228,1.6804960837639,-0.437125620693374,-1.26037312409695,-0.435233559792055,1.67117861708686,-0.649924479781134,-1.07236502589186,2.08895344557943,0.644267121081436,-0.292516649958577,-2.1829487938299,0.615173071829882,1.26016979500857,3.50116612280506,1.69255123369175,-0.592490606300651,-0.0922241718953157,-0.0405657313463959,-0.128184116744171,0.104846493390932,-0.318750488246236,-0.375938920492101,-0.368377455170545,0.224076786436205,-0.220737117226244,89.99,0
53092,45811.0,-1.33037379471566,0.581749980945934,-0.461117437191677,-0.957115172035758,2.64435019035571,3.15328157478337,-0.0107694335355332,1.24858434559245,-0.810206319475926,-0.757482644072679,-0.495162983406688,-0.122363663029827,-0.103701505191902,0.650756008302327,0.552337001368351,0.686529321333812,-0.986284092067131,0.414490251700258,-0.516736173447893,-0.0986592699442366,0.0708514099202348,-0.225153223688435,-0.23348515837155,0.98983285594759,0.967538522506469,-0.397509307267109,-0.277522987053871,-0.116916260754841,34.19,0
52186,45315.0,-1.08368401909579,0.855063405101948,0.853740571586154,1.04682080654849,0.0708116211132682,-0.975155899385554,0.408430484916919,0.196639070547108,-0.784261461191548,-0.330603107886837,-0.600767682544539,0.219076243446048,0.461018258887208,0.548538160486645,0.976035505237778,-0.206900050721051,-0.0590230568775143,0.114908268270632,0.462101822519351,-0.15577090231403,0.193267140593966,0.555508857977835,0.252156424220259,0.406157503661994,-0.14127211968501,-0.331513960978546,-0.0240326063673,0.0530307317435108,23.41,0
26391,34040.0,-0.564937770904297,-0.201511782483316,0.0745635440619621,-2.92838635839016,2.49203602822037,2.94313261023587,0.0520534602997887,0.654533286855709,-1.44759253262874,0.360429901688739,0.0269498994092642,-1.03690211870087,-0.0494228534494938,-0.243513343652552,0.311368788253945,1.49680610332204,-0.527649052669442,-1.42452724666504,0.571907948028689,0.527141257913722,-0.369969225707311,-1.31838979293915,0.002885445351683,0.928818083829439,0.504388564666271,-0.719651741321672,0.00264480926674623,-0.189352809136666,37.85,0
189720,128533.0,1.91442644409653,-0.0597602913560727,-1.88976523014886,0.385480714557421,0.324275705687914,-0.91312420460908,0.211481864730557,-0.203587978422822,0.383060555954063,-0.331152454266908,1.06455789979753,0.53445481924401,-0.272206038995554,-0.483346042282271,0.30334183748827,0.455537537350083,0.0987377096589495,1.05577056882471,-0.10829005627014,-0.086750557575276,0.264476155549504,0.76559865922612,-0.115800299815341,-0.46300481742519,0.221878019623514,-0.100885686035924,-0.0162074140663396,-0.0354394328337175,62.48,0
122052,76419.0,-0.0728783899291271,-2.94562222919993,-0.790421494988093,-0.145104118573524,-1.67973737620359,-0.841776010365391,0.810661185919528,-0.545011414991671,-0.928781824468724,0.193624260916771,-0.5831893953293,0.31914558374911,0.915740824394671,0.0481235292762363,0.018365717241303,-1.70148369882185,0.349215235038832,0.588415951012514,-0.594272423895016,1.13577566515035,0.0119809434466142,-1.09206901791731,-0.677078946517254,0.523069407841766,0.0877748502678157,1.38747527324422,-0.240137169126405,0.128313974655119,781.28,0
134113,80651.0,1.49992422222585,-0.872533148775445,-0.0738976151137109,-1.39402137717531,-1.22636269794111,-1.16583609607779,-0.579908042704789,-0.258183240611389,-2.38483534336203,1.68174049527735,1.31799724498174,-0.486263239286853,-0.32932519406974,0.294409153575685,-0.377295272216756,-0.612334160299357,0.523225339431077,0.246855338907265,0.0903033562155819,-0.374428760945546,-0.113018739903182,0.00991304146720388,-0.0631343225868772,0.517879963152063,0.603655147521907,-0.111257341290814,-0.0106138762478706,-0.00259202124006827,15.0,0
90656,63108.0,1.13672616777601,-0.567457285352246,0.768974287462294,-0.0213800976019025,-0.778292952331246,0.423486617650833,-0.702528097431571,0.234100750312059,0.980301596924476,-0.306770202155806,0.185676337504664,1.05393337927905,0.154301157596645,-0.419885288825221,-0.950101232787517,0.317519826078486,-0.411056069890295,0.12084631894817,1.05080955170894,0.0616023171006523,-0.206948476436746,-0.466758204843689,-0.0771209717458866,-0.417416094064727,0.202907053765136,0.971235300974101,-0.0465998953275776,0.00407337231193419,55.06,0
42348,41063.0,-0.430954856458707,1.05962173570341,0.750972889201217,0.669412575698822,0.258724122313128,0.320627719217415,0.766704439814547,-0.00411965242314164,-0.574588555940483,0.365034569814142,1.25431817009093,0.751668091748845,0.397568861066099,0.255844267082946,0.598587996215435,-0.335206586009875,-0.384688540126473,0.15523284946443,0.411919634154544,-0.0643165466423614,0.145214102499064,0.678505997061356,-0.116050718534313,-0.284539668800765,-0.245083819066669,-0.375341215724956,-0.58502157090032,-0.509845756942234,50.76,0
